RECmd Output
NormalizedTimestamp,ExtractionTimestamp,ArtifactType,HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-30503","LPort:  RPort:  Desc: @FirewallAPI.dll,-30506 App: %SystemRoot%\system32\wudfhost.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: UDP Name: @FirewallAPI.dll,-30507","LPort: 1900 RPort:  Desc: @FirewallAPI.dll,-30510 App: %SystemRoot%\system32\svchost.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: UDP Name: @FirewallAPI.dll,-30511","LPort:  RPort: 1900 Desc: @FirewallAPI.dll,-30514 App: %SystemRoot%\system32\svchost.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-30515","LPort: 2869 RPort:  Desc: @FirewallAPI.dll,-30518 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-30519","LPort:  RPort:  Desc: @FirewallAPI.dll,-30522 App: %SystemRoot%\system32\svchost.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-30523","LPort:  RPort:  Desc: @FirewallAPI.dll,-30524 App: %SystemRoot%\system32\svchost.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-31761","LPort:  RPort:  Desc: @FirewallAPI.dll,-31764 App: %SystemRoot%\system32\netproj.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-31765","LPort:  RPort:  Desc: @FirewallAPI.dll,-31768 App: %SystemRoot%\system32\netproj.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-31769","LPort: 5357 RPort:  Desc: @FirewallAPI.dll,-31770 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-31771","LPort:  RPort: 5357 Desc: @FirewallAPI.dll,-31772 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-31773","LPort: 5358 RPort:  Desc: @FirewallAPI.dll,-31774 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-31775","LPort:  RPort: 5358 Desc: @FirewallAPI.dll,-31776 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: UDP Name: @FirewallAPI.dll,-31753","LPort: 3702 RPort:  Desc: @FirewallAPI.dll,-31756 App: %SystemRoot%\system32\netproj.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: UDP Name: @FirewallAPI.dll,-31757","LPort:  RPort: 3702 Desc: @FirewallAPI.dll,-31760 App: %SystemRoot%\system32\netproj.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-31761","LPort:  RPort:  Desc: @FirewallAPI.dll,-31764 App: %SystemRoot%\system32\netproj.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-31765","LPort:  RPort:  Desc: @FirewallAPI.dll,-31768 App: %SystemRoot%\system32\netproj.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-31769","LPort: 5357 RPort:  Desc: @FirewallAPI.dll,-31770 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-31771","LPort:  RPort: 5357 Desc: @FirewallAPI.dll,-31772 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-31773","LPort: 5358 RPort:  Desc: @FirewallAPI.dll,-31774 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-31775","LPort:  RPort: 5358 Desc: @FirewallAPI.dll,-31776 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-28753","LPort: 3389 RPort:  Desc: @FirewallAPI.dll,-28756 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-28853","LPort: 3389 RPort:  Desc: @FirewallAPI.dll,-28856 App: %SystemRoot%\system32\svchost.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @peerdistsh.dll,-10000","LPort: 80 RPort:  Desc: @peerdistsh.dll,-11000 App: SYSTEM",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @peerdistsh.dll,-10001","LPort:  RPort: 80 Desc: @peerdistsh.dll,-11001 App: SYSTEM",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: UDP Name: @peerdistsh.dll,-10002","LPort: 3702 RPort:  Desc: @peerdistsh.dll,-11002 App: %systemroot%\system32\svchost.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: UDP Name: @peerdistsh.dll,-10003","LPort:  RPort: 3702 Desc: @peerdistsh.dll,-11003 App: %systemroot%\system32\svchost.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @peerdistsh.dll,-10004","LPort: 443 RPort:  Desc: @peerdistsh.dll,-11004 App: SYSTEM",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @peerdistsh.dll,-10005","LPort: 443 RPort:  Desc: @peerdistsh.dll,-11005 App: SYSTEM",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: Out Protocol: TCP Name: @peerdistsh.dll,-10006","LPort:  RPort: 443 Desc: @peerdistsh.dll,-11006 App: SYSTEM",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-28003","LPort: 1688 RPort:  Desc: @FirewallAPI.dll,-28006 App: %SystemRoot%\system32\sppsvc.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: FALSE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-28003","LPort: 1688 RPort:  Desc: @FirewallAPI.dll,-28006 App: %SystemRoot%\system32\sppsvc.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: TRUE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-28503","LPort: 139 RPort:  Desc: @FirewallAPI.dll,-28506 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: TRUE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-28507","LPort:  RPort: 139 Desc: @FirewallAPI.dll,-28510 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: TRUE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-28511","LPort: 445 RPort:  Desc: @FirewallAPI.dll,-28514 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: TRUE,"Dir: Out Protocol: TCP Name: @FirewallAPI.dll,-28515","LPort:  RPort: 445 Desc: @FirewallAPI.dll,-28518 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: TRUE,"Dir: In Protocol: UDP Name: @FirewallAPI.dll,-28519","LPort: 137 RPort:  Desc: @FirewallAPI.dll,-28522 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: TRUE,"Dir: Out Protocol: UDP Name: @FirewallAPI.dll,-28523","LPort:  RPort: 137 Desc: @FirewallAPI.dll,-28526 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: TRUE,"Dir: In Protocol: UDP Name: @FirewallAPI.dll,-28527","LPort: 138 RPort:  Desc: @FirewallAPI.dll,-28530 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: TRUE,"Dir: Out Protocol: UDP Name: @FirewallAPI.dll,-28531","LPort:  RPort: 138 Desc: @FirewallAPI.dll,-28534 App: System",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
2025-02-04 13:46:31,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Firewall Rules,System Info,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,Multiple,(plugin),Action: Allow Active: TRUE,"Dir: In Protocol: TCP Name: @FirewallAPI.dll,-28535","LPort: RPC RPort:  Desc: @FirewallAPI.dll,-28538 App: %SystemRoot%\system32\spoolsv.exe",Displays firewall rules on this system,False,False,2025-02-04 13:46:31.049316600,./recmd_out/20250311152738\20250311152738_FirewallRules_./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg.csv
